Year,Country,AverageTemperature
1903,United States,7.97725
1903,Uruguay,17.22416667
1903,Uzbekistan,11.25216667
1903,Venezuela,25.00433333
1903,Vietnam,23.35891667
1903,Virgin Islands,26.27591667
1903,Western Sahara,22.04675
1903,Yemen,25.64766667
1903,Zambia,21.23091667
1903,Zimbabwe,20.994
1903,Åland,5.735416667
1904,Afghanistan,13.80575
1904,Africa,23.33008333
1904,Albania,12.52933333
1904,Algeria,22.68233333
1904,American Samoa,26.057
1904,Andorra,11.46908333
1904,Angola,20.81925
1904,Anguilla,26.14025
1904,Antigua And Barbuda,25.95883333
1904,Argentina,14.43233333
1904,Armenia,7.848916667
1904,Aruba,27.385
1904,Asia,7.19275
1904,Australia,20.97083333
1904,Austria,6.534583333
1904,Azerbaijan,10.5175
1904,Bahamas,24.66883333
1904,Bahrain,25.72216667
1904,Baker Island,24.75775
1904,Bangladesh,24.67066667
1904,Barbados,25.8935
1904,Belarus,5.0745
1904,Belgium,9.529
1904,Belize,24.2755
1904,Benin,26.08908333
1904,Bhutan,11.65125
1904,Bolivia,20.6255
1904,"Bonaire, Saint Eustatius And Saba",26.63683333
1904,Bosnia And Herzegovina,10.61033333
1904,Botswana,20.91191667
1904,Brazil,23.9955
1904,British Virgin Islands,25.85866667
1904,Bulgaria,10.22325
1904,Burkina Faso,27.0795
1904,Burma,23.24033333
1904,Burundi,19.18
1904,Cambodia,26.07075
1904,Cameroon,23.15616667
1904,Canada,-5.905083333
1904,Cape Verde,23.54283333
1904,Cayman Islands,26.15075
1904,Central African Republic,24.30441667
1904,Chad,26.19375
1904,Chile,9.392083333
1904,China,6.350833333
1904,Christmas Island,25.11191667
1904,Colombia,24.18316667
1904,Comoros,24.82975
1904,Congo,23.37791667
1904,Congo (Democratic Republic Of The),22.77766667
1904,Costa Rica,24.92783333
1904,Croatia,11.64008333
1904,Cuba,24.92233333
1904,Curaçao,26.81025
1904,Cyprus,18.39583333
1904,Czech Republic,7.875333333
1904,Côte D'Ivoire,25.07666667
1904,Denmark,-18.87
1904,Denmark (Europe),7.826083333
1904,Djibouti,28.58683333
1904,Dominica,25.59758333
1904,Dominican Republic,25.011
1904,Ecuador,21.19833333
1904,Egypt,21.97033333
1904,El Salvador,24.1285
1904,Equatorial Guinea,23.73725
1904,Eritrea,26.68008333
1904,Estonia,4.096333333
1904,Ethiopia,22.71816667
1904,Europe,7.655166667
1904,Falkland Islands (Islas Malvinas),5.61525
1904,Faroe Islands,6.6395
1904,Federated States Of Micronesia,26.2615
1904,Fiji,24.37275
1904,Finland,0.556416667
1904,France,12.81325
1904,France (Europe),10.58783333
1904,French Guiana,24.9905
1904,French Polynesia,25.12575
1904,Gabon,23.12941667
1904,Gambia,26.73233333
1904,Gaza Strip,18.723
1904,Georgia,7.432166667
1904,Germany,8.400333333
1904,Ghana,25.72633333
1904,Greece,14.57233333
1904,Greenland,-19.41941667
1904,Grenada,26.146
1904,Guadeloupe,25.84166667
1904,Guam,26.19483333
1904,Guatemala,22.30933333
1904,Guernsey,10.82466667
1904,Guinea,24.67583333
1904,Guinea Bissau,25.99133333
1904,Guyana,25.282
1904,Haiti,25.82933333
1904,Honduras,23.98416667
1904,Hong Kong,22.22216667
1904,Hungary,9.82175
1904,Iceland,1.433333333
1904,India,23.7585
1904,Indonesia,25.02933333
1904,Iran,17.2895
1904,Iraq,21.41425
1904,Ireland,9.14775
1904,Isle Of Man,9.135
1904,Israel,19.12433333
1904,Italy,12.93216667
1904,Jamaica,25.73258333
1904,Japan,11.77016667
1904,Jersey,10.82466667
1904,Jordan,18.88833333
1904,Kazakhstan,4.95775
1904,Kenya,23.63308333
1904,Kingman Reef,26.60275
1904,Kiribati,26.1515
1904,Kuwait,24.8465
1904,Kyrgyzstan,2.849166667
1904,Laos,23.24691667
1904,Latvia,4.578
1904,Lebanon,17.20633333
1904,Lesotho,13.1885
1904,Liberia,24.63216667
1904,Libya,21.85316667
1904,Liechtenstein,5.065666667
1904,Lithuania,5.166916667
1904,Luxembourg,9.33125
1904,Macau,22.0005
1904,Macedonia,10.29291667
1904,Madagascar,22.07825
1904,Malawi,20.41858333
1904,Malaysia,25.199
1904,Mali,27.53608333
1904,Malta,18.2785
1904,Martinique,25.59758333
1904,Mauritania,26.89208333
1904,Mauritius,22.8665
1904,Mayotte,25.46175
1904,Mexico,20.09058333
1904,Moldova,8.4455
1904,Monaco,9.3835
1904,Mongolia,-1.180083333
1904,Montenegro,10.21433333
1904,Montserrat,25.90133333
1904,Morocco,17.48016667
1904,Mozambique,22.62716667
1904,Namibia,19.63458333
1904,Nepal,14.75758333
1904,Netherlands,9.517333333
1904,Netherlands (Europe),9.134583333
1904,New Caledonia,21.88141667
1904,New Zealand,9.633333333
1904,Nicaragua,25.29441667
1904,Niger,26.48366667
1904,Nigeria,25.63166667
1904,Niue,24.44491667
1904,North America,1.4875
1904,North Korea,6.4645
1904,Northern Mariana Islands,26.19483333
1904,Norway,-0.314916667
1904,Oceania,20.79566667
1904,Oman,26.79358333
1904,Pakistan,20.62091667
1904,Palau,26.44891667
1904,Palestina,22.48116667
1904,Palmyra Atoll,26.63241667
1904,Panama,25.66375
1904,Papua New Guinea,23.675
1904,Paraguay,22.78133333
1904,Peru,19.48308333
1904,Philippines,25.74766667
1904,Poland,7.207833333
1904,Portugal,14.87491667
1904,Puerto Rico,24.85941667
1904,Qatar,26.66891667
1904,Reunion,22.6715
1904,Romania,8.473166667
1904,Russia,-5.4185
1904,Rwanda,18.31883333
1904,Saint Barthélemy,26.14025
1904,Saint Kitts And Nevis,25.35533333
1904,Saint Lucia,26.09275
1904,Saint Martin,26.14025
1904,Saint Pierre And Miquelon,3.45825
1904,Saint Vincent And The Grenadines,26.22925
1904,Samoa,25.79466667
1904,San Marino,14.18841667
1904,Sao Tome And Principe,24.74508333
1904,Saudi Arabia,25.28608333
1904,Senegal,27.17591667
1904,Serbia,10.01458333
1904,Seychelles,25.87258333
1904,Sierra Leone,25.31591667
1904,Singapore,25.84825
1904,Sint Maarten,26.14025
1904,Slovakia,7.510833333
1904,Slovenia,10.059
1904,Solomon Islands,25.99891667
1904,Somalia,26.532
1904,South Africa,16.59616667
1904,South America,21.27908333
1904,South Georgia And The South Sandwich Isla,0.428166667
1904,South Korea,11.47525
1904,Spain,13.84383333
1904,Sri Lanka,26.59
1904,Sudan,26.50991667
1904,Suriname,25.47033333
1904,Svalbard And Jan Mayen,-7.409833333
1904,Swaziland,18.20633333
1904,Sweden,1.766333333
1904,Switzerland,7.412916667
1904,Syria,17.49608333
1904,Taiwan,21.24541667
1904,Tajikistan,3.705166667
1904,Tanzania,21.56933333
1904,Thailand,25.41633333
1904,Timor Leste,25.14866667
1904,Togo,25.81325
1904,Tonga,22.53566667
1904,Trinidad And Tobago,25.47425
1904,Tunisia,19.8545
1904,Turkey,11.2015
1904,Turkmenistan,14.28408333
1904,Turks And Caicas Islands,26.23866667
1904,Uganda,22.284
1904,Ukraine,7.159916667
1904,United Arab Emirates,27.62966667
1904,United Kingdom,8.263833333
1904,United Kingdom (Europe),8.44025
1904,United States,8.200666667
1904,Uruguay,16.85041667
1904,Uzbekistan,11.77566667
1904,Venezuela,24.45658333
1904,Vietnam,23.31625
1904,Virgin Islands,25.85866667
1904,Western Sahara,21.87091667
1904,Yemen,26.02866667
1904,Zambia,20.215
1904,Zimbabwe,20.00433333
1904,Åland,4.583166667
1905,Afghanistan,13.38566667
1905,Africa,23.70966667
1905,Albania,12.16383333
1905,Algeria,22.56008333
1905,American Samoa,26.15041667
1905,Andorra,10.74425
1905,Angola,21.50441667
1905,Anguilla,26.54283333
1905,Antigua And Barbuda,26.31275
1905,Argentina,14.19141667
1905,Armenia,8.2885
1905,Aruba,27.77183333
1905,Asia,6.932166667
1905,Australia,21.1775
1905,Austria,5.9875
1905,Azerbaijan,10.92816667
1905,Bahamas,25.23575
1905,Bahrain,25.622
1905,Baker Island,25.5105
1905,Bangladesh,24.10791667
1905,Barbados,26.19575
1905,Belarus,5.921083333
1905,Belgium,9.176
1905,Belize,24.42441667
1905,Benin,26.45291667
1905,Bhutan,11.01058333
1905,Bolivia,21.04108333
1905,"Bonaire, Saint Eustatius And Saba",27.01683333
1905,Bosnia And Herzegovina,10.05766667
1905,Botswana,21.45866667
1905,Brazil,24.73966667
1905,British Virgin Islands,26.32975
1905,Bulgaria,10.17491667
1905,Burkina Faso,27.47783333
1905,Burma,23.25291667
1905,Burundi,19.85358333
1905,Cambodia,26.65091667
1905,Cameroon,23.99966667
1905,Canada,-5.106416667
1905,Cape Verde,23.79416667
1905,Cayman Islands,26.4935
1905,Central African Republic,24.96766667
1905,Chad,26.74566667
1905,Chile,9.316916667
1905,China,5.7555
1905,Christmas Island,25.53825
1905,Colombia,24.58933333
1905,Comoros,25.6525
1905,Congo,24.09308333
1905,Congo (Democratic Republic Of The),23.52641667
1905,Costa Rica,25.20675
1905,Croatia,10.95875
1905,Cuba,25.33441667
1905,Curaçao,27.19733333
1905,Cyprus,18.42266667
1905,Czech Republic,7.556
1905,Côte D'Ivoire,25.59708333
1905,Denmark,-18.16408333
1905,Denmark (Europe),7.862333333
1905,Djibouti,28.54591667
1905,Dominica,25.87858333
1905,Dominican Republic,25.56391667
1905,Ecuador,21.71425
1905,Egypt,22.3905
1905,El Salvador,24.42491667
1905,Equatorial Guinea,24.53633333
1905,Eritrea,26.51108333
1905,Estonia,5.116666667
1905,Ethiopia,22.7135
1905,Europe,7.717416667
1905,Falkland Islands (Islas Malvinas),5.434833333
1905,Faroe Islands,6.590083333
1905,Federated States Of Micronesia,26.29341667
1905,Fiji,24.45741667
1905,Finland,1.499333333
1905,France,12.41966667
1905,France (Europe),10.01425
1905,French Guiana,25.53941667
1905,French Polynesia,25.60841667
1905,Gabon,23.79908333
1905,Gambia,27.11283333
1905,Gaza Strip,18.76958333
1905,Georgia,8.020833333
1905,Germany,8.027416667
1905,Ghana,26.24266667
1905,Greece,14.39716667
1905,Greenland,-18.69975
1905,Grenada,26.45775
1905,Guadeloupe,26.16908333
1905,Guam,26.42875
1905,Guatemala,22.63258333
1905,Guernsey,10.61833333
1905,Guinea,25.17333333
1905,Guinea Bissau,26.39066667
1905,Guyana,25.738
1905,Haiti,26.28058333
1905,Honduras,24.204
1905,Hong Kong,22.2245
1905,Hungary,9.573333333
1905,Iceland,1.396666667
1905,India,23.515
1905,Indonesia,25.68233333
1905,Iran,17.09
1905,Iraq,21.24791667
1905,Ireland,9.32375
1905,Isle Of Man,9.328583333
1905,Israel,19.23308333
1905,Italy,12.24308333
1905,Jamaica,26.03225
1905,Japan,11.59741667
1905,Jersey,10.61833333
1905,Jordan,18.93558333
1905,Kazakhstan,4.501666667
1905,Kenya,23.72591667
1905,Kingman Reef,26.81375
1905,Kiribati,26.459
1905,Kuwait,24.49583333
1905,Kyrgyzstan,1.933
1905,Laos,23.52458333
1905,Latvia,5.5295
1905,Lebanon,17.17066667
1905,Lesotho,13.28175
1905,Liberia,25.128
1905,Libya,21.97075
1905,Liechtenstein,4.305583333
1905,Lithuania,6.013583333
1905,Luxembourg,8.893
1905,Macau,21.99433333
1905,Macedonia,9.944916667
1905,Madagascar,22.64916667
1905,Malawi,21.27925
1905,Malaysia,25.88858333
1905,Mali,27.95241667
1905,Malta,18.213
1905,Martinique,25.87858333
1905,Mauritania,27.29191667
1905,Mauritius,23.29008333
1905,Mayotte,26.29433333
1905,Mexico,20.23533333
1905,Moldova,9.0325
1905,Monaco,8.49775
1905,Mongolia,-1.6095
1905,Montenegro,9.83625
1905,Montserrat,26.24033333
1905,Morocco,17.35366667
1905,Mozambique,23.43025
1905,Namibia,19.98658333
1905,Nepal,13.84541667
1905,Netherlands,9.285333333
1905,Netherlands (Europe),8.888833333
1905,New Caledonia,22.01225
1905,New Zealand,9.612833333
1905,Nicaragua,25.52833333
1905,Niger,26.6575
1905,Nigeria,26.04
1905,Niue,24.53808333
1905,North America,1.975833333
1905,North Korea,6.85675
1905,Northern Mariana Islands,26.42875
1905,Norway,0.108333333
1905,Oceania,21.00325
1905,Oman,26.80016667
1905,Pakistan,19.97133333
1905,Palau,26.75708333
1905,Palestina,22.518
1905,Palmyra Atoll,26.84116667
1905,Panama,25.98783333
1905,Papua New Guinea,24.05825
1905,Paraguay,23.03466667
1905,Peru,19.94525
1905,Philippines,26.061
1905,Poland,7.46525
1905,Portugal,14.21216667
1905,Puerto Rico,25.47
1905,Qatar,26.53908333
1905,Reunion,23.054
1905,Romania,8.644583333
1905,Russia,-5.687083333
1905,Rwanda,19.0045
1905,Saint Barthélemy,26.54283333
1905,Saint Kitts And Nevis,25.744
1905,Saint Lucia,26.39116667
1905,Saint Martin,26.54283333
1905,Saint Pierre And Miquelon,3.476166667
1905,Saint Vincent And The Grenadines,26.53133333
1905,Samoa,25.86875
1905,San Marino,13.25433333
1905,Sao Tome And Principe,25.43675
1905,Saudi Arabia,25.14308333
1905,Senegal,27.60525
1905,Serbia,9.72725
1905,Seychelles,26.70375
1905,Sierra Leone,25.80191667
1905,Singapore,26.61225
1905,Sint Maarten,26.54283333
1905,Slovakia,7.426833333
1905,Slovenia,9.217083333
1905,Solomon Islands,25.97216667
1905,Somalia,26.64258333
1905,South Africa,16.77833333
1905,South America,21.72333333
1905,South Georgia And The South Sandwich Isla,1.2295
1905,South Korea,11.73983333
1905,Spain,13.14925
1905,Sri Lanka,26.995
1905,Sudan,26.7755
1905,Suriname,25.9985
1905,Svalbard And Jan Mayen,-7.49775
1905,Swaziland,18.42883333
1905,Sweden,2.390333333
1905,Switzerland,6.585166667
1905,Syria,17.432
1905,Taiwan,21.61583333
1905,Tajikistan,3.101
1905,Tanzania,22.09983333
1905,Thailand,25.98158333
1905,Timor Leste,26.1065
1905,Togo,26.34616667
1905,Tonga,22.68266667
1905,Trinidad And Tobago,25.85666667
1905,Tunisia,19.58841667
1905,Turkey,11.309
1905,Turkmenistan,14.379
1905,Turks And Caicas Islands,26.77025
1905,Uganda,22.68525
1905,Ukraine,7.978583333
1905,United Arab Emirates,27.50391667
1905,United Kingdom,8.390416667
1905,United Kingdom (Europe),8.569083333
1905,United States,8.402333333
1905,Uruguay,16.6675
1905,Uzbekistan,11.70308333
1905,Venezuela,24.83458333
1905,Vietnam,23.57566667
1905,Virgin Islands,26.32975
1905,Western Sahara,22.1205
1905,Yemen,25.93708333
1905,Zambia,21.01625
1905,Zimbabwe,20.88066667
1905,Åland,5.4805
1906,Afghanistan,13.88491667
1906,Africa,23.63683333
1906,Albania,12.17975
1906,Algeria,22.46858333
1906,American Samoa,26.588
1906,Andorra,10.897
1906,Angola,21.33175
1906,Anguilla,26.37683333
1906,Antigua And Barbuda,26.19733333
1906,Argentina,14.69458333
1906,Armenia,8.35225
1906,Aruba,27.6965
1906,Asia,7.345083333
1906,Australia,21.885
1906,Austria,6.026166667
1906,Azerbaijan,11.06025
1906,Bahamas,24.7655
1906,Bahrain,25.56291667
1906,Baker Island,25.42383333
1906,Bangladesh,24.84316667
1906,Barbados,26.17075
1906,Belarus,6.498833333
1906,Belgium,9.570166667
1906,Belize,24.75475
1906,Benin,26.88208333
1906,Bhutan,11.79658333
1906,Bolivia,20.78933333
1906,"Bonaire, Saint Eustatius And Saba",26.94141667
1906,Bosnia And Herzegovina,9.969083333
1906,Botswana,21.20483333
1906,Brazil,24.51575
1906,British Virgin Islands,26.10341667
1906,Bulgaria,10.36141667
1906,Burkina Faso,27.82366667
1906,Burma,23.75408333
1906,Burundi,19.68958333
1906,Cambodia,26.61833333
1906,Cameroon,23.86375
1906,Canada,-5.049416667
1906,Cape Verde,23.99591667
1906,Cayman Islands,26.35141667
1906,Central African Republic,24.7105
1906,Chad,26.71616667
1906,Chile,9.210416667
1906,China,6.221833333
1906,Christmas Island,25.66583333
1906,Colombia,24.53375
1906,Comoros,25.34475
1906,Congo,23.95766667
1906,Congo (Democratic Republic Of The),23.32833333
1906,Costa Rica,25.282
1906,Croatia,10.93683333
1906,Cuba,25.02483333
1906,Curaçao,27.13025
1906,Cyprus,18.5075
1906,Czech Republic,7.746583333
1906,Côte D'Ivoire,25.84233333
1906,Denmark,-19.252
1906,Denmark (Europe),8.241166667
1906,Djibouti,28.43241667
1906,Dominica,25.84016667
1906,Dominican Republic,25.373
1906,Ecuador,21.6355
1906,Egypt,22.75633333
1906,El Salvador,24.54741667
1906,Equatorial Guinea,24.42308333
1906,Eritrea,26.35958333
1906,Estonia,5.7125
1906,Ethiopia,22.57575
1906,Europe,7.991666667
1906,Falkland Islands (Islas Malvinas),5.530083333
1906,Faroe Islands,6.124166667
1906,Federated States Of Micronesia,26.47125
1906,Fiji,24.7425
1906,Finland,1.846333333
1906,France,12.7145
1906,France (Europe),10.38616667
1906,French Guiana,25.35441667
1906,French Polynesia,25.68941667
1906,Gabon,23.74266667
1906,Gambia,27.29375
1906,Gaza Strip,19.04408333
1906,Georgia,8.159166667
1906,Germany,8.354
1906,Ghana,26.52683333
1906,Greece,14.4265
1906,Greenland,-19.81808333
1906,Grenada,26.43458333
1906,Guadeloupe,26.08141667
1906,Guam,26.61783333
1906,Guatemala,22.77008333
1906,Guernsey,11.01391667
1906,Guinea,25.28275
1906,Guinea Bissau,26.52958333
1906,Guyana,25.64358333
1906,Haiti,26.05041667
1906,Honduras,24.366
1906,Hong Kong,22.45241667
1906,Hungary,9.655833333
1906,Iceland,0.8055
1906,India,23.88808333
1906,Indonesia,25.654
1906,Iran,17.22625
1906,Iraq,21.35683333
1906,Ireland,9.30325
1906,Isle Of Man,9.391666667
1906,Israel,19.51041667
1906,Italy,12.33016667
1906,Jamaica,25.86275
1906,Japan,11.18391667
1906,Jersey,11.01391667
1906,Jordan,19.24116667
1906,Kazakhstan,5.18225
1906,Kenya,23.38216667
1906,Kingman Reef,26.96691667
1906,Kiribati,26.50641667
1906,Kuwait,24.43625
1906,Kyrgyzstan,2.8615
1906,Laos,23.70416667
1906,Latvia,6.123
1906,Lebanon,17.39341667
1906,Lesotho,13.02783333
1906,Liberia,25.27591667
1906,Libya,22.12875
1906,Liechtenstein,4.482583333
1906,Lithuania,6.523666667
1906,Luxembourg,9.2185
1906,Macau,22.23833333
1906,Macedonia,10.03258333
1906,Madagascar,22.47625
1906,Malawi,21.03325
1906,Malaysia,25.72433333
1906,Mali,27.98325
1906,Malta,18.14408333
1906,Martinique,25.84016667
1906,Mauritania,27.23141667
1906,Mauritius,23.30708333
1906,Mayotte,25.98266667
1906,Mexico,20.23491667
1906,Moldova,9.4225
1906,Monaco,8.790333333
1906,Mongolia,-1.36475
1906,Montenegro,9.806666667
1906,Montserrat,26.14025
1906,Morocco,17.26075
1906,Mozambique,23.15975
1906,Namibia,19.82291667
1906,Nepal,14.85141667
1906,Netherlands,9.675333333
1906,Netherlands (Europe),9.289333333
1906,New Caledonia,22.37108333
1906,New Zealand,9.4635
1906,Nicaragua,25.63516667
1906,Niger,26.975
1906,Nigeria,26.27091667
1906,Niue,25.07966667
1906,North America,1.960083333
1906,North Korea,6.197833333
1906,Northern Mariana Islands,26.61783333
1906,Norway,0.229333333
1906,Oceania,21.65425
1906,Oman,26.64491667
1906,Pakistan,20.42358333
1906,Palau,26.90266667
1906,Palestina,22.88641667
1906,Palmyra Atoll,26.99808333
1906,Panama,26.02858333
1906,Papua New Guinea,24.27508333
1906,Paraguay,23.5605
1906,Peru,19.61508333
1906,Philippines,26.19625
1906,Poland,7.803
1906,Portugal,14.622
1906,Puerto Rico,25.27566667
1906,Qatar,26.4735
1906,Reunion,23.09525
1906,Romania,8.91625
1906,Russia,-5.10175
1906,Rwanda,18.87866667
1906,Saint Barthélemy,26.37683333
1906,Saint Kitts And Nevis,25.61283333
1906,Saint Lucia,26.36508333
1906,Saint Martin,26.37683333
1906,Saint Pierre And Miquelon,4.52
1906,Saint Vincent And The Grenadines,26.5045
1906,Samoa,26.29408333
1906,San Marino,13.38291667
1906,Sao Tome And Principe,25.38916667
1906,Saudi Arabia,25.22458333
1906,Senegal,27.75241667
1906,Serbia,9.753416667
1906,Seychelles,26.36925
1906,Sierra Leone,25.88933333
1906,Singapore,26.32666667
1906,Sint Maarten,26.37683333
1906,Slovakia,7.587666667
1906,Slovenia,9.29425
1906,Solomon Islands,26.34366667
1906,Somalia,26.41575
1906,South Africa,16.52033333
1906,South America,21.65941667
1906,South Georgia And The South Sandwich Isla,1.42625
1906,South Korea,11.21891667
1906,Spain,13.3805
1906,Sri Lanka,27.15066667
1906,Sudan,26.61633333
1906,Suriname,25.85308333
1906,Svalbard And Jan Mayen,-7.93325
1906,Swaziland,18.24258333
1906,Sweden,2.859333333
1906,Switzerland,6.90975
1906,Syria,17.57833333
1906,Taiwan,21.85466667
1906,Tajikistan,3.806166667
1906,Tanzania,21.82008333
1906,Thailand,26.14566667
1906,Timor Leste,26.46258333
1906,Togo,26.61983333
1906,Tonga,23.05275
1906,Trinidad And Tobago,25.75008333
1906,Tunisia,19.29941667
1906,Turkey,11.35425
1906,Turkmenistan,14.58425
1906,Turks And Caicas Islands,26.44325
1906,Uganda,22.57733333
1906,Ukraine,8.423916667
1906,United Arab Emirates,27.40833333
1906,United Kingdom,8.510833333
1906,United Kingdom (Europe),8.691083333
1906,United States,8.560083333
1906,Uruguay,17.47716667
1906,Uzbekistan,12.05566667
1906,Venezuela,24.767
1906,Vietnam,23.75066667
1906,Virgin Islands,26.10341667
1906,Western Sahara,22.04383333
1906,Yemen,25.89791667
1906,Zambia,20.81908333
1906,Zimbabwe,20.5655
1906,Åland,5.940583333
1907,Afghanistan,13.35291667
1907,Africa,23.37658333
1907,Albania,12.22366667
1907,Algeria,22.17158333
1907,American Samoa,26.0045
1907,Andorra,10.92733333
1907,Angola,21.05083333
1907,Anguilla,26.126
1907,Antigua And Barbuda,25.98366667
1907,Argentina,14.00333333
1907,Armenia,7.58975
1907,Aruba,27.48783333
1907,Asia,6.8495
1907,Australia,21.2945
1907,Austria,5.959
1907,Azerbaijan,10.20191667
1907,Bahamas,25.02425
1907,Bahrain,25.2645
1907,Baker Island,25.09758333
1907,Bangladesh,24.6725
1907,Barbados,26.066
1907,Belarus,4.59175
1907,Belgium,9.125
1907,Belize,24.74858333
1907,Benin,26.42991667
1907,Bhutan,11.55475
1907,Bolivia,20.43575
1907,"Bonaire, Saint Eustatius And Saba",26.70591667
1907,Bosnia And Herzegovina,10.15883333
1907,Botswana,20.97008333
1907,Brazil,24.34066667
1907,British Virgin Islands,25.82341667
1907,Bulgaria,9.704416667
1907,Burkina Faso,27.23058333
1907,Burma,23.45066667
1907,Burundi,19.61966667
1907,Cambodia,26.29975
